"idproducto","producto","referencia","tipo","idcategoria","estado","url","idmarca","activo","unidad","facturacion","idbodega","cuenta_inv","cuenta_ing","tributo","costo","ingreso","egreso","saldo","codigo","lifo","codigob","tipourl","minimo","cuenta_gas","controlserie","registro","partida","fob","promedio","fifo"
"1427","JUEGO DE CABLES DEL FRENO DE MANO","COMPRA DE REPUESTOS","B","88","S ",,"253",,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","97.44","0","0","0","1436                ","0","SD                                                ","1","5","631.54.01","N","0260000680001",,,"97.44",
"257","FILTRO AIRE PRIMARIO HINO-GH-2008-SR-23412","2115","B","85","S ","-                                                           ","253",,"Unidad                                            ","N","2","152.38.03.001                 ","-                             ","I","98.61","0","0","0","2115                ","0","-                                                 ","1","5","631.54.01","N","0260000680001",,,"98.61",
"1760","CABLE CONCENTRICO 3X10 AWG PIMCH.","MATERIALES ELÉCTRICOS PARA LA ILUMINACIÓN DE LA IGLESIA MATRIZ DEL CANTÓN CHIMBO.","B","87","S ",,,,"Metros                                            ","N","2","152.38.11.001                 ","-                             ","I","2.52","650","0","650","0                   ","2.25","0                                                 ","1","5","0","N","0260000680001",,,"2.52",
"1432","HOJAS PRINCIPALES DE LOS PAQUETES POSTERIORES","COMPRA DE REPUESTOS","B","88","S ",,"253",,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","89.6","0","0","0","1437                ","0","SD                                                ","1","5","631.54.01","N","0260000680001",,,"89.6",
"1649","INYECTOR RA110CONSEJOP","RODILLO AMMAN ASC110","B","88","S ",,"253",,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","889.63","0","0","0","0                   ","0","SD                                                ","1","0","631.54.01","N","0260000680001",,,"889.63",
"1445","GUANTES DE CAUCHO NO 8 BICOLOR","ADQUISICION DE MATERIALES DE ASEO","B","79","S ",,"253",,"Par                                               ","N","2","131.01.05.001                 ","-                             ","I","1.37","0","0","0","89535               ","0","SD                                                ","1","5","634.08.05","N","0260000680001",,,,
"1052","DESARMADOR DE ESTRELLA 1/4 X 6","MATERIALES DE CONSTRUCCION PARA VARIOS DEPARTAMENTOS","B","87","S ",,"253",,"Unidad                                            ","N","2","152.38.11.001                 ","-                             ","I","1.9","0","0","0","5280                ","0","SD                                                ","1","1","631.54.01","N","0260000680001",,,"1.9",
"1151","BOTA BANACA LACTICA","EQUIPOS DE PROTECCION PARA EL PERSONAL DE LAS DIFERENTES DEPENDENCIAS","B","82","S ",,"253",,"Unidad                                            ","N","2","152.38.02.001                 ","-                             ","I","23.52","0","0","0","5353                ","0","SD                                                ","1","1","631.54.01","N","0260000680001",,,"23.52",
"1170","NUT 4K-0367","ADQUISICION DE REPUESTOS PARA RETROEXCAVADORA 416E","B","88","S ",,"253",,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","1.5","0","0","0","0840                ","0","SD                                                ","1","1","631.54.01","N","0260000680001",,,"1.5",
"127","URINARIOS PEQUENOS","147","B","87","S ","-                                                           ","253",,"Unidad                                            ","N","2","152.38.11.001                 ","-                             ","I","165","2","0","2","147                 ","165","-                                                 ","1","5","631.54.01","N","0260000680001",,,"165",
"192","CAUPLING N. 3783A-2785","310","B","88","S ","-                                                           ","253",,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","8.96","1","0","1","310                 ","8.96","-                                                 ","1","5","631.54.01","N","0260000680001",,,"8.96",
"1105","ALAMBRE GALVANIZADO # 14","ADQUISICION DE MATERIALES DE CONSTRUCCION PARA UTILIZAR EN LOS MERCADOS Y PLAZAS","B","87","S ",,"253",,"Unidad                                            ","N","2","152.38.11.001                 ","-                             ","I","1.5","0","0","0","5319                ","0","SD                                                ","1","5","631.54.01","N","0260000680001",,,"1.5",
"1109","ESPEJOS DE 92CM X 70CM","ADQUISICION DE MATERIALES DE CONSTRUCCION PARA UTILIZAR EN LOS MERCADOS Y PLAZAS","B","87","S ",,"253",,"Unidad                                            ","N","2","152.38.11.001                 ","-                             ","I","25","0","0","0","5323                ","0","SD                                                ","1","5","631.54.01","N","0260000680001",,,"25",
"1154","RESPIRADORES MEDIA CARA","EQUIPOS DE PROTECCION PARA EL PERSONAL DE LAS DIFERENTES DEPENDENCIAS","B","82","S ",,"253",,"Unidad                                            ","N","2","152.38.02.001                 ","-                             ","I","43.62","0","0","0","5356                ","0","SD                                                ","1","1","631.54.01","N","0260000680001",,,"43.62",
"1247","TERNOS IMPERMABLES CON CINTA REFLECTIVA (CHOMPA Y PANTALON","-","B","82","S ",,"253",,"Unidad                                            ","N","2","152.38.02.001                 ","-                             ","I","0","0","0","0","-                   ","0","SD                                                ","1","1","631.54.01","N","0260000680001",,,,
"265","FILTRO DE ACEITE DE MOTOR- PLB-8A-","2131","B","85","S ","-                                                           ","253",,"Unidad                                            ","N","2","152.38.03.001                 ","-                             ","I","17.39","0","0","0","2131                ","0","-                                                 ","1","5","631.54.01","N","0260000680001",,,"17.39",
"1110","MANITOS PARA ESPEJO","ADQUISICION DE MATERIALES DE CONSTRUCCION PARA UTILIZAR EN LOS MERCADOS Y PLAZAS","B","87","S ",,"253",,"Unidad                                            ","N","2","152.38.11.001                 ","-                             ","I","0.2","0","0","0","5324                ","0","SD                                                ","1","5","631.54.01","N","0260000680001",,,"0.2",
"1214","MALATION","CARGA INICIAL","B","89","S ",,"253",,"Unidad                                            ","N","2","152.38.19.001                 ","-                             ","T","12.37","0","0","0","4883                ","0","SD                                                ","1","1","631.54.01","N","0260000680001",,,"12.37",
"323","LLANTA 23.1 26 16PR  R 3 329  TL-ALLIANCE- TUBO-23.1 26.","5094","B","85","S ","-                                                           ","253",,"Unidad                                            ","N","2","152.38.03.001                 ","-                             ","I","923.89","0","0","0","5094                ","0","SD                                                ","1","5","631.54.01","N","0260000680001",,,"923.89",
"1129","ALAMBRE RECOCIDO 18 20KG","ADQUISICION DE MATERIALES DE CONSTRUCCION PARA UTILIZAR EN LOS MERCADOS Y PLAZAS","B","87","S ",,"253",,"Unidad                                            ","N","2","152.38.11.001                 ","-                             ","I","44.58","0","0","0","1157                ","0","SD                                                ","1","5","631.54.01","N","0260000680001",,,"44.58",
"1188","TALLARIN 400GR","ADQUISICION DE KITS ALIMENTICIOS","B","90","S ",,"253",,"Unidad                                            ","N","2","152.38.21.001                 ","-                             ","T","0.5","0","0","0","5385                ","0","SD                                                ","1","0","631.54.01","N","0260000680001",,,"0.5",
"1294","CORREAS","ELECTROMECÁNICA","B","88","S ",,"253",,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","-","0.25","0","0","0","SD                  ","0","SD                                                ","1","5","631.54.01","N","0260000680001",,,"0.25",
"1490","DESTAPADOR DE CANERIAS","DESTAPADOR DE CANERIAS","B","79","S ",,"253",,"Galon                                             ","N","1","131.01.05.001                 ","-                             ","I","4.11","8","0","8","0                   ","4.11","SD                                                ","1","0","634.08.05","N","0260000680001",,,"4.11",
"38","CDS REGRABABLES CON CAJA CD-RW..","1143","B","91","S ","-                                                           ","253",,"Unidad                                            ","N","1","131.01.04.001                 ","-                             ","I","0.87","2","0","2","1143                ","0.87","SD                                                ","1","5","634.08.04","N","0260000680001",,,"0.87",
"1420","ROTULAS INFERIORES","COMPRA DE REPUESTOS","B","88","S ",,"253",,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","59.36","0","0","0","1436                ","0","SD                                                ","1","5","631.54.01","N","0260000680001",,,"59.36",
"1596","COLLARINES PLASTIGAMA DE 40 A 1P.","ADECENTAMIENTO Y MANTENIMIENTO DEL GRAMADO DEL ESTADIO MUNICIPAL DE PUYAHUATA(INSTALACION DEL SISTEMA DE RIEGO).","B","87","S ",,"253",,"Unidad                                            ","N","2","152.38.11.001                 ","-                             ","I","10.08","0","0","0","0                   ","0","0                                                 ","1","5","631.54.01","N","0260000680001",,,"10.08",
