"idproducto","producto","referencia","tipo","idcategoria","estado","url","idmarca","activo","unidad","facturacion","idbodega","cuenta_inv","cuenta_ing","tributo","costo","ingreso","egreso","saldo","codigo","lifo","codigob","tipourl","minimo","cuenta_gas","controlserie","registro","partida","fob","promedio","fifo"
1462,"SELLAPLUS (5.5)","13705","B",87,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.11.001                 ","-                             ","I","0.000000","0.000000","0.000000","0.000000","13705               ","0.000000","SD                                                ",1,"2","631.54.01","N","0260000680001",NULL,NULL,"0.000000",NULL
320,"ESCALERA DE ALUM 2 ACCESOS 3.00M.","5054","B",87,"S ","-                                                           ",253,NULL,"Unidad                                            ","N",2,"152.38.11.001                 ","-                             ","I","230.800000","1.000000","0.000000","1.000000","5054                ","230.800000","-                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"230.800000",NULL
331,"LLANTAS 255/70R16 111S FR GRAB HTS.","5104","B",88,"S ","-                                                           ",253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","166.575000","2.000000","0.000000","2.000000","5104                ","166.575000","-                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"166.575000",NULL
334,"FILTRO DE ACEITE 3614.TP.","5158","B",85,"S ","-                                                           ",253,NULL,"Unidad                                            ","N",2,"152.38.03.001                 ","-                             ","I","3.360000","1.000000","0.000000","1.000000","5158                ","3.360000","-                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"3.360000",NULL
336,"ACEITE HIDRAULICO.","5170","B",85,"S ","-                                                           ",253,NULL,"Galon                                             ","N",2,"152.38.03.001                 ","-                             ","I","11.172720","318.500000","158.000000","160.500000","5170                ","10.326900","SD                                                ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"11.172712",NULL
1039,"ANTISEPTICO 70 ALCOHOL GALON","ADQUISICION DE MATERIALES DE ASEO Y FUMIGACION","B",84,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.05.001                 ","-                             ","I","9.497594","687.500000","262.000000","425.500000","5267                ","9.574800","SD                                                ",1,"1","631.54.01","N","0260000680001",NULL,NULL,"9.574800",NULL
1481,"NEPLO PVC 1/2 X 5 CM","NEPLO","B",87,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.11.001                 ","-                             ","I","0.616700","3.000000","3.000000","0.000000","0                   ","0.616700","SD                                                ",1,"1","631.54.01","N","0260000680001",NULL,NULL,"0.616700",NULL
1553,"BATERIAS DE 12 VOLT","FILTROS  Y REPUESTOS PARA VEHICULOS Y MAQUINARIA MUNICIPAL","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","151.200000","1.000000","1.000000","0.000000","0                   ","151.200000","0                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"151.200000",NULL
1554,"ALTERNADOR NUEVO RODILLO CAT C5533E","FILTROS  Y REPUESTOS PARA VEHICULOS Y MAQUINARIA MUNICIPAL","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","655.200000","1.000000","1.000000","0.000000","0                   ","655.200000","0                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"655.200000",NULL
1736,"REFLECTOR DE 100 W    HMCH","MATERIALES PARA ILUMINAR EL HALL DE INGRESO AL GAD MUNICIPAL DEL CANTÓN CHIMBO","B",87,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.11.001                 ","-                             ","I","72.800000","1.000000","1.000000","0.000000","0                   ","65.000000","0                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"72.800000",NULL
1766,"MANGUERA FLEXIBLE DE PVC  REFORZADA DE 1/2'","MATERIALES ELÉCTRICOS PARA LA ILUMINACIÓN DE LA IGLESIA MATRIZ DEL CANTÓN CHIMBO.","B",87,"S ",NULL,253,NULL,"Metros                                            ","N",2,"152.38.11.001                 ","-                             ","I","0.560000","300.000000","300.000000","0.000000","0                   ","0.500000","0                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"0.560000",NULL
1907,"CABLE DEL ACELERADOR GH","CABLE DEL ACELERADOR GH","B",88,"S ","-                                                           ",1,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","61.600000","1.000000","1.000000","0.000000","xml-0               ","55.000000","-                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"61.600000",NULL
255,"FILTRO DE ACEITE DE MOTOR GH-2008-SC-1304.","2112","B",85,"S ","-                                                           ",253,NULL,"Unidad                                            ","N",2,"152.38.03.001                 ","-                             ","I","18.415000","4.000000","0.000000","4.000000","2112                ","18.415000","-                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"18.415000",NULL
1765,"MANGUERA FLEXIBLE DE 1'","MATERIALES ELÉCTRICOS PARA LA ILUMINACIÓN DE LA IGLESIA MATRIZ DEL CANTÓN CHIMBO.","B",87,"S ",NULL,253,NULL,"Metros                                            ","N",2,"152.38.11.001                 ","-                             ","I","0.750400","100.000000","100.000000","0.000000","0                   ","0.670000","0                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"0.750400",NULL
1636,"JUEGO DE PASTILLAS DE FRENO DELANTERAS MAZDA BT 50 CONVENIO USO","JUEGO DE PASTILLAS DE FRENO DELANTERAS MAZDA BT 50 CONVENIO USO","B",88,"S ",NULL,NULL,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","0.000000","0.000000","0.000000","0.000000","0                   ","0.000000","0                                                 ",1,"0","631.54.01","N","0260000680001",NULL,NULL,"0.000000",NULL
1264,"PAR DE FILTROS 3M MACARILLA","-","B",82,"S ",NULL,253,NULL,"Par                                               ","N",2,"152.38.02.001                 ","-                             ","I","25.000000","12.000000","0.000000","12.000000","-                   ","25.000000","SD                                                ",1,"1","631.54.01","N","0260000680001",NULL,NULL,"25.000000",NULL
1265,"GAFAS PROTECTORAS CON ELASTICO","-","B",82,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.02.001                 ","-                             ","I","4.549165","24.000000","1.000000","23.000000","-                   ","4.549200","sd                                                ",1,"1","631.54.01","N","0260000680001",NULL,NULL,"4.549200",NULL
1270,"CAL QUINTAL","-","B",89,"S ",NULL,253,NULL,"Quintal                                           ","N",2,"152.38.19.001                 ","-                             ","I","6.800000","30.000000","0.000000","30.000000","-                   ","6.800000","SD                                                ",1,"1","631.54.01","N","0260000680001",NULL,NULL,"6.800000",NULL
1449,"NEUMATICOS DE APLICACION R4 MEDIDIA 17.5-25 177 VKT G2 TL BRIGESTON = RADIAL","COMPRA DE NEUMATICOS PARA LA MOTONIVELADORA CATERPILLAR","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","1465.005000","4.000000","0.000000","4.000000","650                 ","1465.005000","SD                                                ",1,"2","631.54.01","N","0260000680001",NULL,NULL,"1465.005000",NULL
266,"FILTRO DE COMBUSTIBLE -FRL-170-","2132","B",85,"S ","-                                                           ",253,NULL,"Unidad                                            ","N",2,"152.38.03.001                 ","-                             ","I","18.240000","3.000000","0.000000","3.000000","2132                ","18.240000","-                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"18.240000",NULL
1278,"CODO PVC DESAGUE 2 PULGADAS","-","B",87,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.11.001                 ","-                             ","I","1.120000","1.000000","1.000000","0.000000","-                   ","1.120000","SD                                                ",1,"1","631.54.01","N","0260000680001",NULL,NULL,"1.120000",NULL
1921,"JUEGO DE EMPAQUES DEL COMPRESOR","JUEGO DE EMPAQUES DEL COMPRESOR","B",88,"S ","-                                                           ",1,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","84.000000","1.000000","1.000000","0.000000","xml-0               ","75.000000","-                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"84.000000",NULL
1927,"JUEGOS DE ZAPATAS POSTERIOR GH","JUEGOS DE ZAPATAS POSTERIOR GH","B",88,"S ","-                                                           ",1,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","61.600000","2.000000","2.000000","0.000000","xml-0               ","55.000000","-                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"61.600000",NULL
274,"ESCALERA ARTICULADA DE 5 M. ALUMINIO..","2565","B",87,"S ","-                                                           ",253,NULL,"Unidad                                            ","N",2,"152.38.11.001                 ","-                             ","I","256.500000","1.000000","0.000000","1.000000","2565                ","256.500000","-                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"256.500000",NULL
